Tutorial Group,Team Assigned,Student ID,School,Name,Gender,CGPA
G-65,Team 08,2925,LKCMedicine,Izzat Bin Mohd,M,4.0
G-65,Team 08,3426,CoB (NBS),Sushmita Sharma,F,4.22
G-65,Team 08,4532,SSS,Leila Iyer,F,4.14
G-65,Team 08,5852,SBS,Kevin Patel,M,4.04
G-65,Team 09,1374,SPMS,Ravi Kiran,M,4.03
G-65,Team 09,271,CCDS,Nadine Lee,F,4.22
G-65,Team 09,359,CoB (NBS),Phuc Tran,F,4.2
G-65,Team 09,5916,CCEB,Toni Susanto,M,4.2
G-65,Team 09,784,EEE,Aria Carter,F,4.0
G-65,Team 10,21,SPMS,David Smith,M,4.05
G-65,Team 10,2678,SBS,Areeba Noor,F,4.09
G-65,Team 10,5139,CoB (NBS),Isabel Wong,F,4.08
G-65,Team 10,5388,MAE,Adam Cooper,M,4.17
G-65,Team 10,5602,CCDS,Asad Bukhari,F,4.04
G-66,Team 01,1226,CoB (NBS),Andrew Phillips,M,4.15
G-66,Team 01,1696,ASE,Jason Martin,M,4.15
G-66,Team 01,3566,SPMS,Kajal Kaur,F,4.12
G-66,Team 01,4021,EEE,Zoe Yip,F,4.0
G-66,Team 01,4550,CEE,Dustin Chen,M,4.06
G-66,Team 02,2149,SSS,Ella Tsai,F,4.03
G-66,Team 02,246,CEE,Caiyun,M,4.25
G-66,Team 02,2584,MAE,Lina Yeo,F,4.09
G-66,Team 02,425,CoB (NBS),Aarav Patil,M,3.85
G-66,Team 02,843,CCEB,Khalifah Binti Abd,M,4.0
G-66,Team 03,11,MAE,Fiona Tsai,F,4.14
G-66,Team 03,220,CEE,Joseph Lee,M,4.22
G-66,Team 03,382,CoB (NBS),Tao Ming,M,4.22
G-66,Team 03,4192,CCEB,Lachlan Zhao,M,4.09
G-66,Team 03,4598,SSS,Nisha Joshi,F,4.08
G-66,Team 04,2580,MAE,Jing Mei,M,4.04
G-66,Team 04,4645,CoB (NBS),Xiu Chen,F,4.1
G-66,Team 04,4903,CoE,Samit Kumar,M,4.15
G-66,Team 04,5330,SSS,Ying Yue,F,4.17
G-66,Team 04,957,SBS,Zhihao,M,4.15
G-66,Team 05,1090,WKW SCI,Syed Bilal Bin Rahman,M,4.15
G-66,Team 05,3009,CoE,In-Ho Kim,M,3.9
G-66,Team 05,3445,NIE,Vera Lim,F,4.19
G-66,Team 05,5932,SPMS,Alvin Lee,M,4.15
G-66,Team 05,906,CoB (NBS),Violet Tsai,F,4.1
G-66,Team 06,315,SBS,Tina Lim,F,4.21
G-66,Team 06,4701,CCDS,Kong Ming,M,4.02
G-66,Team 06,5384,EEE,Yale Cruz,M,3.91
G-66,Team 06,5868,CoB (NBS),Saira Khan,F,4.09
G-66,Team 06,820,ASE,Zhihao,M,4.48
G-66,Team 07,1977,LKCMedicine,Kaira Ong,F,3.88
G-66,Team 07,287,CCDS,Daniel Kim,M,3.89
G-66,Team 07,3202,CoB (NBS),Ritika Suresh,F,4.2
G-66,Team 07,4648,EEE,Oliver Thomas,M,4.15
G-66,Team 07,997,SBS,Jasmine Ali,F,3.9
G-66,Team 08,2156,MSE,Ellie Russell,F,4.08
G-66,Team 08,272,EEE,James Li,M,4.19
G-66,Team 08,3947,MAE,Yuki Yamamoto,F,3.92
G-66,Team 08,4498,CoB (NBS),Rhea Iyer,F,4.22
G-66,Team 08,4779,NIE,Cameron Hall,M,4.21
G-66,Team 09,207,MAE,Sabrina Lin,F,4.1
G-66,Team 09,4331,CoB (NBS),Pallavi Joshi,F,4.25
G-66,Team 09,575,EEE,Devon Tan,M,4.25
G-66,Team 09,761,SoH,Clara Lim,F,4.14
G-66,Team 09,97,SPMS,Zheng Hao Tan,M,4.0
G-66,Team 10,2779,MSE,Chloe Ong,F,4.09
G-66,Team 10,3701,EEE,Arjun Mehta,M,4.21
G-66,Team 10,5078,MAE,Maya Lopez,F,4.11
G-66,Team 10,5527,SPMS,Carlos Martinez,M,4.15
G-66,Team 10,720,CoB (NBS),Hannah Wu,F,4.22
G-67,Team 01,1792,LKCMedicine,Hugo Wang,M,4.1
G-67,Team 01,4473,CCDS,Jett Brown,M,4.2
G-67,Team 01,5283,CoB (NBS),Disha Nair,F,4.01
G-67,Team 01,571,SoH,Paul Chan,M,4.06
G-67,Team 01,5878,SSS,Olivia Kim,F,4.09
G-67,Team 02,1459,CoB (NBS),Sanya Gupta,F,4.12
G-67,Team 02,2947,CoE,Rahul Gupta,M,3.9
G-67,Team 02,3153,WKW SCI,Xue Ying,M,4.17
G-67,Team 02,5253,SSS,Janelle Pineda,F,4.02
G-67,Team 02,5778,CCDS,Bingli,M,4.2
G-67,Team 03,2393,MSE,Zoe Leung,F,4.12
G-67,Team 03,3350,CCDS,Jerome Tan,M,4.18
G-67,Team 03,4818,CoB (NBS),Vika Rahmadani,F,4.15
G-67,Team 03,549,SSS,Ayesha Malik,F,4.0
G-67,Team 03,5973,CoE,Dev Raj,M,4.23
G-67,Team 04,1364,MAE,Zara Santos,F,4.25
G-67,Team 04,2314,CEE,Emery Rice,F,4.12
G-67,Team 04,2889,CoB (NBS),Peyton Chang,F,4.09
G-67,Team 04,393,EEE,Yuki Takahashi,M,4.06
G-67,Team 04,4275,SBS,Julian Carter,M,4.22
G-67,Team 05,2297,SBS,Isabella Hernandez,F,4.1
G-67,Team 05,2521,EEE,Anastasia Smirnova,F,4.09
G-67,Team 05,4628,ASE,Eli Chen,M,4.06
G-67,Team 05,5272,SPMS,Umara Rahmadani,F,4.15
G-67,Team 05,5454,SBS,Leo Huang,M,4.04
G-67,Team 06,2219,CoE,Olivia Lee,F,4.12
G-67,Team 06,227,ASE,Akira Matsuda,M,3.85
G-67,Team 06,3038,CCDS,Lian Huang,F,3.95
G-67,Team 06,453,NIE,Dylan Liu,M,4.09
G-67,Team 06,5764,CCEB,Rina Lestari,F,4.0
G-67,Team 07,1660,CCDS,Kieu Nguyen,F,4.01
G-67,Team 07,3966,WKW SCI,Owen Hall,M,4.22
G-67,Team 07,5252,NIE,Natsumi Yamamoto,F,4.01
G-67,Team 07,5509,CoB (NBS),Sameer Khan,M,4.01
G-67,Team 07,716,SoH,Sanya Maheshwari,F,4.0
G-67,Team 08,1321,CEE,Zane Lee,M,4.19
G-67,Team 08,1729,CCEB,Lila Young,F,4.01
G-67,Team 08,2285,CoB (NBS),Oliver Huang,M,4.08
G-67,Team 08,2291,SoH,Aria Wu,F,4.18
G-67,Team 08,4916,CCDS,Kah Ying,F,3.88
G-67,Team 09,2305,EEE,Umme Aiman,F,4.0
G-67,Team 09,2311,CEE,Ethan Taylor,M,4.21
G-67,Team 09,4681,MAE,Jaya Singh,F,4.01
G-67,Team 09,5717,CCDS,Ava Chan,F,4.22
G-67,Team 09,852,CoB (NBS),Justin Li,M,4.2
G-67,Team 10,1023,ASE,Peishan,M,4.1
G-67,Team 10,1871,SPMS,Cynthia Lee,F,4.16
G-67,Team 10,249,EEE,Remy Mendoza,F,4.14
G-67,Team 10,3570,CCDS,Addison Bell,F,3.85
G-67,Team 10,4977,CoB (NBS),Alexander Adams,M,4.23
G-68,Team 01,1457,SBS,Samuel Torres,M,4.03
G-68,Team 01,2513,MAE,Laura Garcia,F,3.85
G-68,Team 01,3755,CCDS,Jennifer Tan,F,4.2
G-68,Team 01,5415,EEE,Matthew Hall,M,4.19
G-68,Team 01,5572,LKCMedicine,Levi Li,M,4.14
G-68,Team 02,1050,CoB (NBS),Yong Zhang,M,4.03
G-68,Team 02,1591,EEE,Tenzin Wangchuk,M,4.14
G-68,Team 02,1918,CCDS,Sanya Malik,F,4.18
G-68,Team 02,4420,MAE,Diya Mathur,F,4.02
G-68,Team 02,83,MSE,Knox Yang,M,4.03
G-68,Team 03,2435,SBS,Luna Rivera,F,4.19
G-68,Team 03,2731,CCEB,Vina Herlina,F,3.9
G-68,Team 03,3605,CoE,Nashit Khan,M,4.02
G-68,Team 03,4695,MAE,Mia Lewis,F,4.13
G-68,Team 03,5603,EEE,Jin Le Tan,M,4.15
G-68,Team 04,1743,EEE,Aiden Thompson,M,4.16
G-68,Team 04,2530,NIE,Sophie Turner,F,4.12
G-68,Team 04,3561,CoE,Mohammed Ali,M,3.88
G-68,Team 04,4557,MAE,Sana Mehta,F,4.11
G-68,Team 04,4613,SBS,Valerie Tan,F,3.95
G-68,Team 05,1576,SPMS,Riley Adams,M,4.0
G-68,Team 05,2643,EEE,Maddox Torres,M,4.03
G-68,Team 05,3512,NIE,Sadie Rivera,F,4.52
G-68,Team 05,3762,SBS,Maya Ramirez,F,4.01
G-68,Team 05,5976,CoB (NBS),Xiuqin,F,4.05
G-68,Team 06,1393,CoB (NBS),Ursula Wong,F,4.14
G-68,Team 06,2624,EEE,Hunter Yang,M,4.08
G-68,Team 06,4314,SPMS,Nora Parker,F,4.18
G-68,Team 06,451,SBS,Mabel Wang,F,4.02
G-68,Team 06,485,SSS,Ahmad Bin Zakaria,M,4.01
G-68,Team 07,1218,SBS,Emma Tsai,F,4.22
G-68,Team 07,1448,MAE,Tran Van Dung,M,4.11
G-68,Team 07,1714,CoB (NBS),Song-Joo Lee,F,4.12
G-68,Team 07,5105,SSS,Nina Patel,F,4.16
G-68,Team 07,918,EEE,Leo Kelly,M,4.1
G-68,Team 08,1579,CCDS,Hunter Johnson,M,4.15
G-68,Team 08,2464,MAE,Jayden Lee,M,4.02
G-68,Team 08,4276,CoB (NBS),Leona Chua,F,4.05
G-68,Team 08,630,SSS,Luna Long,F,4.03
G-68,Team 08,858,EEE,Naomi Ueno,F,4.22
G-68,Team 09,1196,CCDS,Henry Smith,M,4.15
G-68,Team 09,120,EEE,Fatimah Binti Ali,F,3.88
G-68,Team 09,139,CCDS,Rahul Mehta,M,4.04
G-68,Team 09,2433,CoB (NBS),Iris Zhao,F,4.02
G-68,Team 09,3349,WKW SCI,Lin Chen,F,4.1
G-68,Team 10,1084,CCDS,Adrian Liu,M,4.22
G-68,Team 10,2996,SSS,Aditi Kapoor,F,4.0
G-68,Team 10,3836,EEE,Anika Tan,F,3.95
G-68,Team 10,5510,CCDS,Li Jun,M,4.05
G-68,Team 10,733,SBS,Wenwen,F,3.8
G-69,Team 01,2212,SoH,Xiang Yu Tan,M,4.05
G-69,Team 01,2432,EEE,Fikri Andika,M,4.2
G-69,Team 01,2575,SSS,Sofia Hall,F,4.01
G-69,Team 01,4238,SPMS,Aarav Yadav,M,4.27
G-69,Team 01,4830,CoB (NBS),Ivy Reyes,F,4.06
G-69,Team 02,418,ADM,Jack Huang,M,4.06
G-69,Team 02,544,CoB (NBS),Fiona Binti Wong,F,4.1
G-69,Team 02,5900,EEE,Jin Hao,M,3.88
G-69,Team 02,845,SBS,Jessica Brown,F,4.02
G-69,Team 02,869,SoH,Jian Liu,M,4.18
G-69,Team 03,1602,SPMS,Kenta Hashimoto,M,4.19
G-69,Team 03,3360,SBS,Scarlett Bell,F,4.2
G-69,Team 03,3576,SSS,Hina Ali,F,3.95
G-69,Team 03,3992,CoE,Jingyi,M,4.05
G-69,Team 03,923,EEE,Naim Bin Rahim,M,4.15
G-69,Team 04,1385,EEE,Ryan Lin,M,4.1
G-69,Team 04,1670,MAE,Serena Wong,F,4.16
G-69,Team 04,2117,CCDS,Daniel Campbell,M,4.02
G-69,Team 04,2239,SSS,Katherine Wood,F,4.05
G-69,Team 04,5669,CCEB,Milo Liu,M,4.22
G-69,Team 05,151,CCEB,Mia Wu,F,4.09
G-69,Team 05,2298,SSS,Kiera Wong,F,4.02
G-69,Team 05,3769,CCDS,Xander Lim,M,4.15
G-69,Team 05,4017,SoH,Jackson Mitchell,M,4.17
G-69,Team 05,995,CEE,Shakir Bin Ahmad,M,4.15
G-69,Team 06,1038,MAE,Irfan Bin Zain,M,4.0
G-69,Team 06,1086,CCEB,Maxine Ong,F,4.12
G-69,Team 06,2412,CoB (NBS),Sanjay Kapoor,M,3.91
G-69,Team 06,2516,ADM,Xiangqi,F,4.2
G-69,Team 06,4013,SoH,Narin Tan,F,4.1
G-69,Team 07,1243,MAE,Erhua,M,4.2
G-69,Team 07,195,CoB (NBS),Luca Carter,M,4.18
G-69,Team 07,2697,CCDS,Victoria Parker,F,4.01
G-69,Team 07,3693,SoH,Amina Binti Noor,F,4.05
G-69,Team 07,426,ASE,Nita Nair,F,4.14
G-69,Team 08,1131,MSE,Libby Tan,F,4.0
G-69,Team 08,1338,EEE,Nora Binti Zainal,F,3.95
G-69,Team 08,4540,CoE,Ningyue,F,4.3
G-69,Team 08,651,CoB (NBS),Jonas Lee,M,4.14
G-69,Team 08,765,SBS,Lucas Wilson,M,4.17
G-69,Team 09,1361,CoB (NBS),James Anderson,M,4.09
G-69,Team 09,1443,CoE,Jia Tan,F,4.3
G-69,Team 09,3209,SBS,Ji-Hoon Kim,M,4.19
G-69,Team 09,515,EEE,Clara Tsai,F,4.02
G-69,Team 09,749,MSE,Hina Khan,F,4.22
G-69,Team 10,2001,CoB (NBS),Gaurav Joshi,M,4.18
G-69,Team 10,3332,EEE,Cindy Chang,F,4.06
G-69,Team 10,3452,SSS,Colin Wong,M,4.11
G-69,Team 10,3706,CoE,Aria Young,F,4.12
G-69,Team 10,4159,CEE,Ella Cooper,F,4.14
G-70,Team 01,1287,CoB (NBS),Jaxon Kim,M,4.11
G-70,Team 01,1694,NIE,Amelia Thompson,F,4.08
G-70,Team 01,3032,CoE,Elena Kwan,F,4.02
G-70,Team 01,4686,SBS,Benjamin Allen,M,4.03
G-70,Team 01,5636,CCDS,Nimisha Gupta,F,4.12
G-70,Team 02,1093,NIE,Cary Tan,F,4.1
G-70,Team 02,1843,CCDS,Jasmine Binti Ali,F,3.9
G-70,Team 02,1869,CoE,Aria Phillips,F,4.25
G-70,Team 02,2780,SBS,Hina Raza,F,4.14
G-70,Team 02,3599,SoH,Dylan Collins,M,4.15
G-70,Team 03,1250,MAE,Dina Farhan,F,4.11
G-70,Team 03,1578,CCEB,Jasmine Bhat,F,4.18
G-70,Team 03,5827,NIE,Emma Thompson,F,4.01
G-70,Team 03,662,CCDS,Ulyssa Dela Cruz,F,4.17
G-70,Team 03,838,SoH,Nguyen Van Tinh,M,3.9
G-70,Team 04,2034,CoB (NBS),Anjali Desai,F,4.03
G-70,Team 04,3078,CCEB,Guangzhen,M,4.1
G-70,Team 04,459,CoE,Khalil Bin Ismail,M,4.2
G-70,Team 04,5054,MSE,Maya Evans,F,4.13
G-70,Team 04,5485,CCEB,Kyla Cheung,F,4.11
G-70,Team 05,2609,CEE,Hafsa Noor,F,4.09
G-70,Team 05,2668,MSE,Kangtai,F,4.05
G-70,Team 05,3029,CoE,Dante Lewis,M,4.02
G-70,Team 05,3944,SSS,Tina Yung,F,4.22
G-70,Team 05,45,CCEB,Jett Martinez,M,4.11
G-70,Team 06,2872,CEE,Huang Feng,M,4.06
G-70,Team 06,3272,EEE,Rina Amelia,F,4.15
G-70,Team 06,3470,CCDS,Finn James,M,4.08
G-70,Team 06,3508,SSS,Renee Wong,F,4.09
G-70,Team 06,5392,MSE,Aarvi Gupta,F,3.9
G-70,Team 07,1556,CEE,Ken Yamamoto,M,4.04
G-70,Team 07,2522,CCDS,Beau Dela Cruz,M,4.2
G-70,Team 07,3756,CoB (NBS),Zara Chan,F,4.22
G-70,Team 07,4791,EEE,Jing Mei,F,3.94
G-70,Team 07,4808,SSS,Ella Rodriguez,F,4.01
G-70,Team 08,1125,NIE,Zachary Wu,M,4.14
G-70,Team 08,1572,CoB (NBS),Sumita Sharma,F,4.04
G-70,Team 08,1946,SSS,Alice Kwan,F,4.02
G-70,Team 08,3766,EEE,Jack Ng,M,4.02
G-70,Team 08,795,SoH,Saanvi Patel,F,4.07
G-70,Team 09,2902,EEE,Ming Shen,M,4.18
G-70,Team 09,3287,CoB (NBS),Rashid Khan,F,4.18
G-70,Team 09,3661,NIE,Wayne Tan,M,4.22
G-70,Team 09,4024,SSS,Aiko Tanaka,F,4.03
G-70,Team 09,5631,SoH,Emma Thomas,F,4.1
G-70,Team 10,1414,LKCMedicine,Yasin Shah,M,4.18
G-70,Team 10,1750,CoB (NBS),Katherine Chen,F,4.14
G-70,Team 10,2355,NIE,Finn Walker,M,4.0
G-70,Team 10,3340,MSE,Raisha Khanna,F,4.22
G-70,Team 10,4424,SSS,Aifang,F,4.15
G-71,Team 01,1245,SSS,Cassandra Reyes,F,4.26
G-71,Team 01,1543,EEE,Aisha Khan,F,4.1
G-71,Team 01,1567,CoB (NBS),Zhang Yi,M,3.95
G-71,Team 01,1810,ASE,Aiwen Wang,M,4.0
G-71,Team 01,5223,SBS,Rhea Bennett,F,4.1
G-71,Team 02,1404,SSS,Kylie Ross,F,4.52
G-71,Team 02,2109,SoH,Renji Tanaka,M,4.08
G-71,Team 02,3063,CoB (NBS),Uriah Pineda,M,4.22
G-71,Team 02,3185,EEE,Amina Binti Rahman,F,3.84
G-71,Team 02,3402,SBS,Ningyu,F,3.9
G-71,Team 03,1725,CoB (NBS),Vivek Nair,M,4.05
G-71,Team 03,2854,SSS,Nora Campbell,F,4.19
G-71,Team 03,3575,SPMS,Carter Xu,M,4.03
G-71,Team 03,473,WKW SCI,Lily Turner,F,4.17
G-71,Team 03,5861,EEE,Fiona Lam,F,4.14
G-71,Team 04,1808,WKW SCI,Monique Fernandez,F,4.04
G-71,Team 04,2460,EEE,Hira Ali,F,4.15
G-71,Team 04,2935,SSS,Peyton Villanueva,F,4.05
G-71,Team 04,3433,CoB (NBS),Mohammad Ali,M,4.14
G-71,Team 04,5229,SPMS,Lucas Martinez,M,4.13
G-71,Team 05,1430,CCEB,Dmitri Volkov,M,3.9
G-71,Team 05,1858,SPMS,Ravi Sharma,M,4.03
G-71,Team 05,261,WKW SCI,Tara Chen,F,4.26
G-71,Team 05,5041,MAE,Priyanka Kapoor,F,4.0
G-71,Team 05,5488,EEE,Lana Lee,F,4.15
G-71,Team 06,1270,MAE,Maya Iyer,F,4.04
G-71,Team 06,297,MAE,Hiroki Nakamura,M,4.03
G-71,Team 06,2990,CoB (NBS),Soo-Yeon Kim,F,4.08
G-71,Team 06,4434,CoE,Jade Tan,F,4.02
G-71,Team 06,5052,CCDS,Dong-Soo Lee,M,4.21
G-71,Team 07,1161,CCEB,Olivia Ng,F,4.17
G-71,Team 07,1574,SBS,Adriel Reyes,M,3.88
G-71,Team 07,3267,CoB (NBS),Ming Zhao,F,4.01
G-71,Team 07,4378,NIE,Fei Hong Lim,M,4.04
G-71,Team 07,704,NIE,Mia Garcia,F,4.2
G-71,Team 08,1713,CCEB,Lila Martinez,F,4.08
G-71,Team 08,2794,EEE,Uriah Wong,M,4.05
G-71,Team 08,3603,SoH,Sofia Perez,F,4.15
G-71,Team 08,3874,CoB (NBS),Indira Ong,F,4.48
G-71,Team 08,4646,NIE,Zain Bin Ali,M,3.94
G-71,Team 09,3484,CoB (NBS),Evelyn Yeo,F,4.05
G-71,Team 09,3643,CCEB,Emily Tsai,F,3.88
G-71,Team 09,4384,SoH,Ayla Turner,F,3.86
G-71,Team 09,5794,EEE,Jonas Evans,M,4.2
G-71,Team 09,5923,CEE,Kamran Hussain,M,4.23
G-71,Team 10,1945,CoB (NBS),Anisah Binti,F,4.18
G-71,Team 10,2007,EEE,Eric Huang,M,4.18
G-71,Team 10,3011,CCEB,Carmen Lin,F,4.02
G-71,Team 10,4063,LKCMedicine,Mia Lim,F,4.22
G-71,Team 10,628,MAE,Willa Pineda,F,4.48
G-72,Team 01,1129,SBS,Aaron Wilson,M,4.12
G-72,Team 01,373,CCDS,Rashid Malik,M,4.2
G-72,Team 01,4740,EEE,Disha Iyer,F,4.05
G-72,Team 01,5736,CEE,Sebastian Wright,M,4.12
G-72,Team 01,5813,MAE,Vani Rani,F,4.13
G-72,Team 02,1276,MAE,Belle Wang,F,4.03
G-72,Team 02,2630,CEE,Caleb Liu,M,4.08
G-72,Team 02,3282,NIE,Fatimah Binti,M,4.12
G-72,Team 02,5857,CCDS,Max Lim,M,4.1
G-72,Team 02,958,MAE,Sophie Tan,F,4.2
G-72,Team 03,124,CEE,Lian Chen,M,4.09
G-72,Team 03,2571,NIE,Luke Howard,M,4.13
G-72,Team 03,2833,CCEB,Zehra Noor,F,4.1
G-72,Team 03,4401,MAE,Sakura Takahashi,F,4.03
G-72,Team 03,744,CCDS,Takahiro Nakashima,M,4.13
G-72,Team 04,2163,CoE,Kevin Wang,M,4.01
G-72,Team 04,2821,SPMS,Luke Price,M,4.19
G-72,Team 04,3281,CCDS,Tristan Li,M,4.22
G-72,Team 04,3774,SoH,Mei Wong,F,3.86
G-72,Team 04,4296,CCEB,Tara Nair,F,4.05
G-72,Team 05,1087,MSE,Michael Jackson,M,4.16
G-72,Team 05,2317,SoH,Zoe Li,F,4.16
G-72,Team 05,3417,CCEB,Shahid Bin Ahmad,M,4.3
G-72,Team 05,513,CoE,Nathan Roberts,M,4.03
G-72,Team 05,969,CCEB,Rida Noor,F,4.19
G-72,Team 06,1689,CoE,Siddharth Iyer,M,4.27
G-72,Team 06,2146,EEE,Yusuf Bin Ahmad,M,4.2
G-72,Team 06,4485,CoB (NBS),Maria Stepanova,F,4.19
G-72,Team 06,5251,SPMS,Nguyen Hoang Long,M,3.89
G-72,Team 06,953,CCEB,Jade Kwan,F,4.11
G-72,Team 07,2770,SBS,Nari Yoshida,F,4.0
G-72,Team 07,409,EEE,Nitin Sharma,M,4.04
G-72,Team 07,5971,CoB (NBS),Jayden Bennett,M,4.12
G-72,Team 07,801,CCEB,Gina Tan,F,4.05
G-72,Team 07,954,WKW SCI,Preston Davis,M,4.06
G-72,Team 08,1659,SPMS,William Young,M,4.08
G-72,Team 08,1664,CCDS,Ulya Handayani,F,4.2
G-72,Team 08,2075,CoB (NBS),Gideon Reed,M,4.18
G-72,Team 08,2767,EEE,Hoang Van Loc,M,4.1
G-72,Team 08,3934,MSE,Ava Chua,F,3.85
G-72,Team 09,2125,EEE,Hafiz Rahman,M,4.12
G-72,Team 09,2135,CoE,Priti Sharma,F,4.11
G-72,Team 09,3049,SoH,Evan Yang,M,4.12
G-72,Team 09,3247,SSS,Suki Tanaka,F,4.02
G-72,Team 09,4111,CCDS,Sara Malik,F,4.23
G-72,Team 10,1861,SSS,Sophia Hernandez,F,4.22
G-72,Team 10,3275,EEE,Caleb Moreno,M,4.01
G-72,Team 10,3736,CCDS,Elena Petrovna,F,4.0
G-72,Team 10,5200,SoH,Erik Chen,M,4.14
G-72,Team 10,640,CEE,Callie Lin,F,4.01
G-73,Team 01,3309,CoB (NBS),Trey Liu,M,4.12
G-73,Team 01,3318,MAE,Kiran Noor,F,4.09
G-73,Team 01,3511,CCDS,Zylen Alvarado,M,4.09
G-73,Team 01,5562,SPMS,Tiantian Liu,F,4.01
G-73,Team 01,5805,EEE,Rida Shah,F,4.18
G-73,Team 02,303,MAE,Hannah Martinez,F,4.01
G-73,Team 02,4119,CoB (NBS),Nguyen Van Hao,M,4.02
G-73,Team 02,4249,EEE,Saira Ali,F,4.12
G-73,Team 02,5399,ADM,Shanaya Rao,F,4.11
G-73,Team 02,5504,CoE,Leo Li,M,4.14
G-73,Team 03,126,EEE,Vira Andini,F,4.2
G-73,Team 03,2839,CEE,Nina Kwan,F,4.11
G-73,Team 03,3007,CoB (NBS),Ty Wu,M,4.09
G-73,Team 03,3025,CoE,Matthew Wilson,M,4.0
G-73,Team 03,4131,MAE,Liang Zhang,F,4.2
G-73,Team 04,1057,CoE,Nadia Ismail,F,4.15
G-73,Team 04,1379,MAE,Tran Van Thanh,F,4.22
G-73,Team 04,3440,CoE,Nguyen Van Son,M,4.22
G-73,Team 04,4961,CoB (NBS),Zhen Wei,M,4.1
G-73,Team 04,5671,CCDS,Lucy Simmons,F,4.15
G-73,Team 05,1206,SSS,Megan Lewis,F,4.03
G-73,Team 05,143,SoH,Marc Cheung,M,4.06
G-73,Team 05,1908,CCDS,Hannah Sanchez,F,4.03
G-73,Team 05,5637,CCDS,Faisal Rehman,M,4.05
G-73,Team 05,5721,CCEB,Lina Lim,F,4.15
G-73,Team 06,1577,SBS,Xiang Yu,F,4.06
G-73,Team 06,1757,CoB (NBS),Uma Dela Cruz,F,3.96
G-73,Team 06,2345,CCDS,Hao Chen,M,4.14
G-73,Team 06,2984,SoH,Rahul Desai,M,4.09
G-73,Team 06,4496,CCEB,Maya Thompson,F,4.09
G-73,Team 07,2108,SoH,Celine Wong,F,3.9
G-73,Team 07,3143,EEE,Ryan Lim,M,4.17
G-73,Team 07,4694,CoB (NBS),Stella Peterson,F,3.91
G-73,Team 07,5665,SPMS,Wyatt Adams,M,4.16
G-73,Team 07,743,SBS,Xia Chen,F,4.05
G-73,Team 08,254,EEE,Josh Thompson,M,4.19
G-73,Team 08,2799,SBS,Hui Zhang,F,4.03
G-73,Team 08,3763,CCEB,Kazuo Higashi,M,4.14
G-73,Team 08,4698,CEE,Angela Yip,F,4.05
G-73,Team 08,4976,CoB (NBS),Lilah Diaz,F,4.2
G-73,Team 09,1091,SBS,Aaliyah Flores,F,4.2
G-73,Team 09,2397,CCEB,Dylan Yang,M,4.01
G-73,Team 09,3635,CoB (NBS),Guangqiang,F,3.95
G-73,Team 09,4452,EEE,Henry Li,M,4.11
G-73,Team 09,4467,SSS,Aditi Mehta,F,4.16
G-73,Team 10,1526,CCDS,Yuna Nakamura,F,3.91
G-73,Team 10,2271,CEE,Addie Lin,F,4.12
G-73,Team 10,2956,EEE,Akira Nishida,M,4.0
G-73,Team 10,3531,CoB (NBS),Claudia Dela Cruz,F,3.89
G-73,Team 10,4940,MAE,Levi Morgan,M,4.19
G-74,Team 01,2816,CoB (NBS),Mithun Nair,M,4.15
G-74,Team 01,4025,SSS,Aditi Nair,F,4.12
G-74,Team 01,4538,WKW SCI,Ellis Zhao,M,4.15
G-74,Team 01,4998,SSS,Chloe Brown,F,4.03
G-74,Team 01,732,CCEB,Aidan Tan,M,4.18
G-74,Team 02,1167,SSS,Tingwei,F,4.3
G-74,Team 02,1437,SPMS,Aarav Bajaj,M,4.11
G-74,Team 02,2723,NIE,Ethan Thomas,M,4.11
G-74,Team 02,478,CCEB,Jace Rivera,M,4.18
G-74,Team 02,572,SSS,Amira Noor,F,4.01
G-74,Team 03,1854,SBS,Jaxon Lee,M,4.08
G-74,Team 03,2048,CCDS,Amelia Wang,F,4.03
G-74,Team 03,3550,SSS,Xara Alvarado,F,4.08
G-74,Team 03,4507,MSE,Jasper King,M,4.11
G-74,Team 03,4814,SPMS,Luca Murphy,M,4.02
G-74,Team 04,1005,SPMS,Naim Bin Rahim,M,4.07
G-74,Team 04,267,SoH,Zachary Allen,M,4.08
G-74,Team 04,3996,CCDS,Meena Devi,F,3.95
G-74,Team 04,4321,SBS,Victor Lim,M,3.93
G-74,Team 04,5155,SSS,Lina Binti Ismail,F,3.85
G-74,Team 05,1298,CCDS,Sanjana Iyer,F,4.05
G-74,Team 05,1738,CoE,Saurabh Mehta,M,4.04
G-74,Team 05,1972,CoB (NBS),Victoria Adams,F,4.06
G-74,Team 05,2006,EEE,Shuqi,F,4.0
G-74,Team 05,597,SPMS,Quinn Yang,M,4.22
G-74,Team 06,1658,CoE,Nikita Alexeyev,M,4.11
G-74,Team 06,1754,CCDS,Sophie Bennett,F,4.03
G-74,Team 06,2426,MAE,Ling Feng,M,4.15
G-74,Team 06,36,CoB (NBS),Sanya Verma,F,4.06
G-74,Team 06,5894,MSE,Jiayi,F,3.8
G-74,Team 07,2223,WKW SCI,Emmy Wang,F,4.17
G-74,Team 07,2901,CoB (NBS),Saki Nishimura,F,4.03
G-74,Team 07,43,CoE,Dylan Wong,M,4.09
G-74,Team 07,4860,MAE,Layla Zhang,F,4.12
G-74,Team 07,5199,MAE,Nash Wong,M,4.14
G-74,Team 08,3233,CEE,Kaden Reed,M,4.11
